V25,-20.9419654891459,-21.9415484488954,-21.9415484488954,-19.9720580755878,-19.9720580755878,-21.9543417417443,-21.9543417417443,-19.3158716713052,-19.3158716713052,-20.9419654891459,-22.6588437970416,-22.7771202571022,-22.4366312745864,-20.9419654891459,-20.9419654891459,-21.956386672098,-21.956386672098,-19.4768029796138,-22.4366312745864,-21.7823796608015,-22.1188973718049,-22.1188973718049,-24.0433720135971,-22.3487774592436,-21.843750098433,-21.7879177822259,-22.1034154327354,-22.1034154327354,-22.1188973718049,-22.1188973718049,-22.3957835876908,-22.3957835876908,-21.0575669966648,-21.0575669966648,-23.4745603576862,-22.6588437970416,-21.9415484488954,-19.3251104838341,-21.7600365380853,-21.7600365380853,-23.068912093983,-22.1922504153312,-22.1922504153312,-21.9543417417443,-21.9543417417443,-21.8187608568708,-21.8187608568708,-22.4469510921885,-20.6376077587227,-22.4469510921885,-20.6376077587227,-20.6376077587227,-22.4469510921885,-21.956386672098,-20.4967233448306,-20.4967233448306,-19.418917279202,-19.418917279202,-22.7771202571022,-22.7833980794456,-21.9415484488954,-21.9415484488954,-21.2330927045083,-20.9419654891459,-19.418917279202,-22.1639682810665,-22.1639682810665,-19.418917279202,-19.418917279202,-19.8156376424564,-21.0679136694028,-21.0679136694028,-22.3537237575693,-22.0435229177328,-21.8217417540372,-22.3501084324831,-22.3501084324831,-21.8187608568708,-22.1188973718049,-22.1188973718049,-22.0986651848428,-19.5214710091253,-19.5214710091253,-21.9060013342852,-21.9060013342852,-19.418917279202,-19.418917279202,-23.5648274949763,-23.5648274949763,-21.0679136694028,-21.0679136694028,-24.0539798386759,-22.7771202571022,-21.9060013342852,-21.9060013342852,-19.0667966520193,-22.6588437970416,-22.7771202571022,-19.5214710091253,-21.4811352423164,-19.4768029796138,-20.6376077587227,-20.6376077587227,-22.1922504153312,-21.7984894311165,-22.7771202571022,-21.8217417540372,-22.0986651848428,-17.57,747
V26,-21.0753223860791,-21.9547342078043,-21.9547342078043,-21.2872570909187,-21.2872570909187,-22.2408806886297,-22.2408806886297,-20.9282585808843,-20.9282585808843,-20.6128141637633,-22.7699825231185,-23.1991089183452,-23.2403372289158,-21.0738042273913,-21.0738042273913,-22.0458834769736,-22.0458834769736,-20.2548845525519,-23.1987482379221,-21.8349833028905,-22.0063789025926,-22.0063789025926,-24.2200540269861,-22.0580753873095,-22.5462704168929,-21.632284851165,-22.0674701260357,-22.0674701260357,-22.2243723721462,-22.2243723721462,-22.4589068793584,-22.4589068793584,-21.3649189378754,-21.3649189378754,-23.1318084266336,-22.3170146591902,-21.0778587816592,-20.90145047095,-21.162871354995,-21.381748146419,-22.7715715131876,-22.7698026799057,-23.3720129842273,-21.078315720078,-21.078315720078,-21.6071073807748,-21.6071073807748,-23.6097407423778,-20.8092820492352,-22.8839895575719,-20.6104038857381,-20.6104038857381,-22.8839895575719,-22.0523337819199,-20.9742808382166,-20.9742808382166,-20.4549378923292,-20.4549378923292,-24.389691727582,-24.4722429296513,-22.2202317172998,-22.2202317172998,-20.8148985454949,-21.3614107832138,-20.4549378923292,-21.5813629769206,-21.5813629769206,-20.6711706328359,-20.6711706328359,-21.3528445753764,-20.4638975584803,-20.4638975584803,-22.7940946878723,-22.8254905107393,-22.5467445906192,-22.4093593243188,-22.4093593243188,-21.3639179756236,-22.2239985047583,-22.2239985047583,-22.7801809161573,-21.4664548279394,-21.4664548279394,-21.9476692005295,-21.9476692005295,-20.7843012018393,-20.7843012018393,-23.2391559802185,-23.1588623452712,-20.9331962470461,-20.9331962470461,-23.9294141570534,-23.0881218147785,-21.5825277852214,-21.5825277852214,-20.8911668591121,-22.022330106555,-23.1967623807064,-21.6972748289306,-22.2191499585911,-20.2525729029303,-20.6085778749375,-20.6085778749375,-22.7712994171088,-22.4912233495315,-23.2447781439256,-22.2210367196826,-22.8242693063903,-17.65,777
V27,-20.6051285464888,-22.0729521044349,-22.0729521044349,-21.7375977115936,-21.7375977115936,-22.3742754166723,-22.3742754166723,-20.9709599032914,-20.9709599032914,-20.8872026543383,-22.8301651188135,-23.2858705783941,-22.9393995429264,-20.6058146737761,-20.6058146737761,-22.2123220515982,-22.2123220515982,-20.1706076552836,-23.285714160324,-21.5832749023314,-22.4465680555123,-22.4465680555123,-24.4719267628673,-22.295788503037,-22.5816491781582,-21.4375025363476,-22.2911768205826,-22.2911768205826,-22.4571136936161,-22.4571136936161,-22.6480238257857,-22.6480238257857,-21.6601823534202,-21.6601823534202,-23.3248688261121,-22.2961797436382,-21.7724834612829,-21.3090273649429,-20.7939577523117,-21.5813742849378,-22.9176121926526,-23.0904776323983,-23.961224367829,-20.8872179587831,-20.8872179587831,-21.4895804392505,-21.4895804392505,-23.9614248296215,-20.6615441669464,-23.2293973699725,-20.6048271564235,-20.6048271564235,-23.2293973699725,-21.7699505505384,-20.9165669870331,-20.9165669870331,-20.8248971366592,-20.8248971366592,-23.3770412177846,-24.4836842381084,-21.7733939862734,-21.7733939862734,-20.9080965243129,-21.1615362387553,-20.5472541992922,-21.595230454173,-21.595230454173,-20.8222969500637,-20.8222969500637,-21.4907218540456,-20.3542964093826,-20.3542964093826,-22.9175119601804,-22.7422426722771,-22.6902759671763,-22.5780094292003,-22.5780094292003,-21.2206419212651,-22.2123220515982,-22.2123220515982,-22.8581354433997,-20.971703843868,-20.971703843868,-21.7732783406293,-21.7732783406293,-21.1621944794516,-21.1621944794516,-23.8220436422241,-22.5248204972262,-20.5026335906958,-20.5026335906958,-23.8226414694942,-23.2849535576732,-22.1868019411797,-22.1868019411797,-20.3652705724087,-22.2460735934094,-22.9035717028219,-21.4792900966002,-21.7728186541127,-20.0809171949964,-20.3634537692994,-20.3634537692994,-23.2504532738741,-22.5795692229782,-23.6491425188254,-22.5799772882342,-22.9976322158835,-17.54,806
V28,-18.1557412999905,-19.6555824804318,-19.6555824804318,-18.9043098812494,-18.9043098812494,-22.3754822305876,-22.3754822305876,-17.6166788862865,-17.6166788862865,-18.3304580005623,-22.5026381247099,-21.6190545944868,-20.7131924299607,-18.7250780434005,-18.7250780434005,-22.2594702314157,-22.2594702314157,-18.4726041458409,-21.4534885380528,-21.4722722160302,-22.5688119280692,-22.5688119280692,-24.5605129986575,-21.903055364785,-21.3922071574274,-21.5164646382255,-22.4460053282549,-22.4460053282549,-22.6617648329849,-22.6617648329849,-22.842872819908,-22.842872819908,-18.3830508862652,-18.3830508862652,-22.8840372826768,-22.1832657386,-21.4324193284872,-16.84243842686,-19.6150996796993,-20.5159760188485,-22.5202014114892,-21.7236465178253,-21.9958949627611,-18.7448156816918,-18.7448156816918,-19.310369721158,-19.310369721158,-21.9090680709499,-18.6431937633943,-21.7395474309172,-18.1615813080512,-18.1615813080512,-21.7395474309172,-18.7573674916997,-18.9899777593852,-18.9899777593852,-17.6124853334617,-17.6124853334617,-21.3579873526573,-21.6155224465892,-21.4147761680237,-21.4147761680237,-20.8955245338453,-18.4866127656346,-17.2611086036856,-19.6667296369425,-19.6667296369425,-18.1664992180987,-18.1664992180987,-21.3509990515447,-18.0641230840749,-18.0641230840749,-22.5221436070469,-21.4429475778388,-21.5051472826755,-22.6990694293328,-22.6990694293328,-18.4885531594125,-21.8878852098849,-21.8878852098849,-21.1171484464556,-18.0813597030768,-18.0813597030768,-21.4170170232184,-21.4170170232184,-18.9972713955171,-18.9972713955171,-22.5458672780791,-21.9593442148927,-19.4647027394726,-19.4647027394726,-22.897672600151,-20.9208270563358,-20.6668145742016,-20.6668145742016,-16.9754775927609,-22.1148561689689,-21.4052060889665,-18.1482534888832,-21.4259243273146,-18.0220347185388,-18.1535312818501,-18.1535312818501,-21.6208203998913,-21.5025119959486,-21.3766143022554,-21.9692212834742,-21.417651653395,-17.57,834
V29,-18.3212547167518,-18.9478567614549,-18.9478567614549,-18.6170250966305,-18.6170250966305,-22.5602914096928,-22.5602914096928,-18.1411308767794,-18.1411308767794,-18.3218018110017,-22.1820350649881,-22.033905813788,-21.9374764304487,-18.4521812247824,-18.4521812247824,-22.5069775936324,-22.5069775936324,-19.7126148420263,-21.8918665285666,-19.9085426832529,-21.5369227767343,-21.5369227767343,-24.5986293489613,-21.9718400727273,-21.8916361334717,-21.0659303663821,-22.6674201301244,-22.6674201301244,-22.8994786987669,-22.8994786987669,-23.1658341658835,-23.1658341658835,-18.3987715471325,-18.3987715471325,-22.6860326635368,-22.1811447504976,-21.1547043547159,-17.5375849206247,-20.4248067389367,-21.0206208446348,-22.4112618215553,-21.898607310213,-22.4153760099818,-20.0788594254687,-20.0788594254687,-18.9199287926491,-18.9199287926491,-21.9064550228491,-19.194596546535,-21.79458035631,-18.5804739396707,-18.5804739396707,-21.7944173619776,-19.8826998178918,-18.3774274699074,-18.3774274699074,-18.5082141328891,-18.5082141328891,-21.8517226080886,-21.7320600487006,-20.0959215587917,-20.0959215587917,-21.4487921230191,-18.9236416873672,-18.1490132894268,-21.5186075186895,-21.5186075186895,-18.5796502588996,-18.5796502588996,-22.3277321120164,-18.5007719562753,-18.5007719562753,-22.6859553467752,-21.8916136677263,-21.892439127566,-22.9092281820003,-22.9092281820003,-18.9753680350896,-22.0869324266398,-22.0869324266398,-21.6641335055923,-18.3714044145092,-18.3714044145092,-20.1000586415048,-20.1000586415048,-18.325732302956,-18.325732302956,-23.2896546390908,-21.9468614123793,-20.0654604080027,-20.0654604080027,-23.6772123531859,-21.9374003829659,-18.9923923250917,-18.9923923250917,-18.0273069686219,-22.0525522937938,-21.8911524018791,-18.3697344519932,-21.5334606777128,-19.0205756202993,-18.3218430344756,-18.3218430344756,-21.9240577428956,-21.8509854573735,-22.1568236660592,-22.0514579886507,-21.8976277121194,-17.73,864
V30,-17.9019986538423,-17.8548031451437,-17.8548031451437,-19.5449106424142,-19.5449106424142,-21.7000608941833,-21.7000608941833,-17.9023718191293,-17.9023718191293,-17.9364321345465,-22.3058322197164,-21.4996940542544,-21.8507029865,-17.8546104327459,-17.8546104327459,-22.5951049584782,-22.5951049584782,-19.1984904801234,-21.6945490723846,-21.1910712932118,-21.6987615143288,-21.6987615143288,-24.6740900489242,-21.5401215746578,-21.3961879708334,-20.8038506529755,-22.9407752168315,-22.9407752168315,-22.9099872218379,-22.9099872218379,-23.3852381344348,-23.3852381344348,-18.3152619503701,-18.3152619503701,-22.0359190765556,-22.3059397972558,-19.644686809335,-17.5887333353578,-19.6863686901811,-21.7052176811598,-22.4875548730373,-21.4996922238063,-22.367715938806,-18.3766055677901,-18.3766055677901,-18.0816765007857,-18.0816765007857,-22.4115455166227,-18.5610612485487,-22.1096680144359,-17.9893249912622,-17.9893249912622,-22.0353466385383,-18.3758615319356,-18.0809765237124,-18.0809765237124,-19.4537890360428,-19.4537890360428,-22.3624028314393,-22.3764470403103,-18.5735457978576,-18.5735457978576,-21.7608749670697,-22.0433538687166,-17.8962538555702,-21.699673579965,-21.699673579965,-17.854942886327,-17.854942886327,-20.4610004271776,-18.6912865021498,-18.6912865021498,-22.6907777826599,-21.4060051187614,-21.5275633398649,-22.9644491467682,-22.9644491467682,-18.5742395802393,-22.8098024662351,-22.8098024662351,-21.3395244719643,-18.3153841721837,-18.3153841721837,-20.4586930893108,-20.4586930893108,-17.9022443386207,-17.9022443386207,-23.0596417513794,-21.8619615416724,-19.6859840163568,-19.6859840163568,-23.3379591494822,-21.5624568204287,-20.457688116033,-20.457688116033,-17.8773028669185,-22.12922849891,-21.6946163431195,-17.9366785983205,-22.995127111474,-18.6907126315315,-17.9022348072728,-17.9022348072728,-21.4995821330276,-21.2691329607031,-22.3795343751812,-22.491524483185,-21.4054481124084,-17.79,894
V31,-17.9135632369234,-18.058473036407,-18.058473036407,-22.4048398728555,-22.4048398728555,-22.7111845921111,-22.7111845921111,-18.058473036407,-18.058473036407,-17.6773098525796,-22.4091966964233,-21.4329640216352,-21.3983667433766,-18.058473036407,-18.058473036407,-22.4632505103217,-22.4632505103217,-21.2641330388922,-21.4329640216352,-21.6367795558662,-22.1726559360779,-22.1726559360779,-24.6606287052936,-21.8174326288235,-21.585997471059,-21.85434580239,-22.8958050611494,-22.8958050611494,-23.1022212478538,-23.1022212478538,-23.272064723528,-23.272064723528,-17.5343650487762,-17.5343650487762,-21.782335201251,-22.4091966964233,-19.3547788902485,-16.5929548119023,-20.4603205479707,-22.4859623691299,-22.5167714415169,-21.9496161725013,-22.2023665724979,-20.2386055828286,-20.2386055828286,-18.4500638313293,-18.4500638313293,-22.2365335664484,-18.7247755778289,-21.7799407552785,-18.628324071184,-18.628324071184,-21.5959619017239,-18.628324071184,-17.705221775388,-17.705221775388,-18.7983305456284,-18.7983305456284,-21.3139055982575,-21.3139055982575,-17.9135632369234,-17.9135632369234,-21.9663470886963,-20.5656598478624,-18.5604198327786,-21.9079146280562,-21.9079146280562,-18.058473036407,-18.058473036407,-18.8643695480515,-20.2634608461448,-20.2634608461448,-21.782335201251,-21.5839693211671,-21.8635197438198,-22.9884919540487,-22.9884919540487,-20.3033865441605,-22.8645002684048,-22.8645002684048,-21.4344448930702,-17.6862721573325,-17.6862721573325,-18.8643695480515,-18.8643695480515,-18.5604198327786,-18.5604198327786,-23.0208227131857,-21.8635197438198,-20.2634608461448,-20.2634608461448,-23.2502743497146,-21.4329640216352,-18.4500638313293,-18.4500638313293,-17.7509691417956,-22.1842255570611,-21.5959619017239,-18.058473036407,-22.1726559360779,-20.2634608461448,-17.6862721573325,-17.6862721573325,-21.4346098666342,-21.6461892316897,-21.6449227473345,-22.6117129405567,-21.4346098666342,-17.55,924
V32,-19.5165122661706,-20.2131365648209,-20.2131365648209,-23.0627823557446,-23.0627823557446,-22.5722617492427,-22.5722617492427,-17.4866753478604,-17.4866753478604,-17.4846822929611,-22.335572383458,-21.088121331015,-21.08787603305,-18.7217771947176,-18.7217771947176,-22.7686958614291,-22.7686958614291,-21.5612526717289,-21.2365656010362,-22.6322402169114,-21.7096361472332,-21.7096361472332,-24.6230229365603,-22.5777713207348,-22.0522086003174,-22.3819688956975,-22.751121463936,-22.751121463936,-22.9226738254897,-22.9226738254897,-23.1084920751257,-23.1084920751257,-17.0240994319318,-17.0240994319318,-22.1271332166274,-22.6797617717084,-21.2123754133805,-16.8726664129755,-22.0232209539046,-22.2539022215037,-22.3769921340143,-21.8540298507262,-23.2462571378767,-21.5607827591343,-21.5607827591343,-18.4823903472326,-18.4823903472326,-22.6153753138217,-20.0863160038279,-21.331995763645,-20.0855506119281,-20.0855506119281,-22.3766591852429,-20.0859651634202,-17.3607903324733,-17.3607903324733,-19.9141204176671,-19.9141204176671,-21.151569284425,-20.784443721339,-18.4821327132945,-18.4821327132945,-22.2021573179592,-19.5146670023449,-17.7025639253806,-21.5612963054139,-21.5612963054139,-18.7209294808942,-18.7209294808942,-19.5158740410172,-21.7982368490883,-21.7982368490883,-22.3772159781291,-21.9531493597383,-22.0630941951893,-23.0436005087095,-23.0436005087095,-19.5165855593827,-22.7357530925947,-22.7357530925947,-21.5771442768096,-17.0239440347367,-17.0239440347367,-22.4193862906832,-22.4193862906832,-18.3229729497457,-18.3229729497457,-23.0585204880667,-22.5333841256761,-21.8050826229729,-21.8050826229729,-23.3134576360409,-21.3310221069301,-21.7083172602032,-21.7083172602032,-17.7025639253806,-22.4250908187009,-21.8537510725882,-18.4805131336957,-21.7096361472332,-21.2124961491036,-17.4828213379523,-17.4828213379523,-21.6120704765726,-22.056979010478,-21.0882170848658,-22.7350595260867,-21.6531303188705,-17.82,955
V33,-22.2574958203114,-21.9094852553586,-21.9094852553586,-22.7184507767628,-22.7184507767628,-22.259224845211,-22.259224845211,-19.8738577420172,-19.8738577420172,-17.7106523005743,-22.608026830527,-20.8077693547518,-20.9598178748443,-19.3959972358968,-19.3959972358968,-22.5238122254346,-22.5238122254346,-21.8228358016373,-21.8177654020463,-22.2596429970437,-22.2624570455434,-22.2624570455434,-24.4892796005753,-22.6085737952027,-22.1390196688231,-22.7317249167755,-22.727002780785,-22.727002780785,-22.7323469274864,-22.7323469274864,-22.868605365509,-22.868605365509,-16.8888540140113,-16.8888540140113,-22.6265695670296,-22.7140679098548,-21.6647329233463,-16.6579090328134,-21.6655606963049,-22.1878475817866,-22.270993763173,-21.9058384993074,-23.2577103071406,-21.8762921080949,-21.8762921080949,-21.4349207561576,-21.4349207561576,-22.9289083267125,-21.6637030920385,-22.4544887409805,-21.146866473248,-21.146866473248,-22.0067156811847,-21.2154736509212,-16.8878395531613,-16.8878395531613,-19.700297853974,-19.700297853974,-20.8078821997339,-20.9117845342934,-21.907700021626,-21.907700021626,-22.0644351458128,-19.8361011747248,-16.8890528704432,-21.8757785618153,-21.8757785618153,-19.3968449497202,-19.3968449497202,-21.4627780893399,-21.9938603991095,-21.9938603991095,-22.6999719120626,-22.2706462223798,-22.2025409252879,-22.8430774808958,-22.8430774808958,-21.4620665709745,-22.7001331218105,-22.7001331218105,-21.376091821423,-16.8890094112064,-16.8890094112064,-22.9502662286058,-22.9502662286058,-17.7115421924506,-17.7115421924506,-23.3776329964628,-22.7461711767255,-21.9938680183412,-21.9938680183412,-23.3624730876939,-22.0056908416614,-22.2637759325734,-22.2637759325734,-16.8890528704432,-22.4985234161165,-22.0063989568882,-19.3957287130349,-22.2624570455434,-21.9394798495743,-17.8287226691135,-17.8287226691135,-22.270383819884,-22.1890377745939,-20.7079851918098,-22.600754560344,-21.9058610156837,-18,984
V34,-22.125488603504,-22.0794065526039,-22.0794065526039,-22.7078078780229,-22.7078078780229,-22.2080772350966,-22.2080772350966,-18.3062873552494,-18.3062873552494,-16.7554606895591,-22.2696669827956,-20.7652446529095,-21.8986324219324,-19.161701290446,-19.161701290446,-22.3163389759705,-22.3163389759705,-21.8654212409441,-21.7336589958618,-22.1245002533472,-22.3810944255736,-22.3810944255736,-24.4470929389492,-22.4597584112457,-22.1880174509854,-23.1763281194121,-22.6268921222079,-22.6268921222079,-22.5091860543763,-22.5091860543763,-22.6247064932605,-22.6247064932605,-16.5508600226645,-16.5508600226645,-23.0036767768363,-22.5678031772071,-21.1148523261678,-16.4712693005237,-22.0088693312077,-22.1012807372288,-22.8599264445114,-22.0486239824991,-23.2901508263768,-21.3554179154464,-21.3554179154464,-20.6606465889254,-20.6606465889254,-22.7322254947917,-21.1150746471046,-21.2887516279861,-21.5539299215967,-21.5539299215967,-22.0486663965268,-20.6006136215141,-19.4592460039386,-19.4592460039386,-18.8511332593859,-18.8511332593859,-20.7653412273644,-20.7302470046717,-22.333338373657,-22.333338373657,-21.967320709429,-22.3795130874486,-17.1404645602257,-21.5751275506593,-21.5751275506593,-21.5527775719818,-21.5527775719818,-22.3810664137283,-21.8654340277773,-21.8654340277773,-22.8408954504946,-22.2773159497907,-21.7338283328644,-22.7449821765446,-22.7449821765446,-21.8120771975387,-22.6669799753315,-22.6669799753315,-21.6675609378165,-17.1408543129551,-17.1408543129551,-22.8076097691613,-22.8076097691613,-17.5163657114664,-17.5163657114664,-23.3979382347937,-22.6102976729329,-21.8654982365625,-21.8654982365625,-23.5729616837074,-22.2777778503301,-22.3810146931128,-22.3810146931128,-16.5499449256415,-22.5675921818047,-22.7962786732973,-19.1617778550156,-22.3810944255736,-21.8654054808119,-22.3784185680507,-22.3784185680507,-22.458875402281,-22.1029857753682,-20.3942184255374,-22.9154308995201,-22.0487764049163,-17.83,1015
V35,-21.9781195377412,-22.2178595303365,-22.2178595303365,-22.5839870898905,-22.5839870898905,-21.815467972617,-21.815467972617,-17.7517049866238,-17.7517049866238,-16.7999814476749,-22.4259763693455,-20.9722651624663,-21.4659522250919,-19.4539095752132,-19.4539095752132,-22.1821494687814,-22.1821494687814,-21.7253444967755,-21.7674496167553,-21.9781195377412,-22.2603277192317,-22.2603277192317,-24.4064607987024,-22.4259763693455,-22.1841460121709,-22.640739399738,-22.4952030337816,-22.4952030337816,-22.1837245838281,-22.1837245838281,-22.558972901003,-22.558972901003,-19.066065622575,-19.066065622575,-22.6954176793372,-22.819021833176,-21.5051049455412,-16.7999814476749,-21.815467972617,-22.0539867101999,-23.345044849371,-21.7674496167553,-23.4188737659008,-21.5051049455412,-21.5051049455412,-21.1497028634654,-21.1497028634654,-22.7983316513434,-21.0573335753383,-21.4659522250919,-21.1497028634654,-21.1497028634654,-22.1572792306348,-18.7265126851558,-21.4839441763612,-21.4839441763612,-17.7517049866238,-17.7517049866238,-21.359527961021,-20.545123564811,-22.2603277192317,-22.2603277192317,-21.7279799514487,-21.9957916529338,-16.7999814476749,-21.815467972617,-21.815467972617,-21.1497028634654,-21.1497028634654,-22.2603277192317,-21.5051049455412,-21.5051049455412,-23.3413058015103,-21.359527961021,-22.0443207950422,-22.5301184062569,-22.5301184062569,-21.4839441763612,-22.5262761273414,-22.5262761273414,-21.7982256334292,-19.066065622575,-19.066065622575,-22.6270078936156,-22.6270078936156,-17.7517049866238,-17.7517049866238,-23.5706424684378,-22.7434009564123,-21.7253444967755,-21.7253444967755,-23.7319679936378,-23.0320675792474,-21.9957916529338,-21.9957916529338,-16.7999814476749,-22.4986383816163,-22.9225751808305,-19.4539095752132,-22.2603277192317,-21.5051049455412,-22.2603277192317,-22.2603277192317,-23.0320675792474,-22.0384930283698,-20.5016342904289,-23.0824939210712,-21.7982256334292,-17.55,1045
V36,-21.7360485566303,-22.3283582452118,-22.3283582452118,-22.47076790333,-22.47076790333,-21.7359889853125,-21.7359889853125,-18.9310722885342,-18.9310722885342,-17.9428883704087,-22.5746692746195,-21.6702091899664,-22.1576232522486,-17.7266021954969,-17.7266021954969,-22.1276674981668,-22.1276674981668,-21.6135255183478,-22.0228977933603,-21.9234190903663,-21.1289227190833,-21.1289227190833,-24.476996127494,-22.5733096067496,-22.3756499974319,-22.4174475857495,-22.2986759370757,-22.2986759370757,-22.2082678571609,-22.2082678571609,-22.3681575548613,-22.3681575548613,-18.9300693499167,-18.9300693499167,-23.4678440931359,-23.0966855747025,-20.5915930909518,-17.9426975696113,-21.5257515490384,-21.739777995389,-23.5622440810331,-21.6650813822919,-24.1783375174325,-21.2487875176734,-21.2487875176734,-20.784527733283,-20.784527733283,-23.1901980871553,-20.5898844710164,-21.9074478724628,-22.1402353529571,-22.1402353529571,-22.0223615293243,-20.5902493175406,-19.3183379760595,-19.3183379760595,-18.0039064142707,-18.0039064142707,-21.744513737637,-21.2326103226713,-21.93573733245,-21.93573733245,-21.6622364907011,-21.563102615845,-17.55606921759,-21.7301612620914,-21.7301612620914,-20.7841879314744,-20.7841879314744,-21.1281518724644,-19.4991721169814,-19.4991721169814,-23.3104938316143,-21.6504100725647,-21.7797636265756,-22.4125518659329,-22.4125518659329,-22.1386216782253,-22.4249356758622,-22.4249356758622,-21.7797898929681,-17.9437428798389,-17.9437428798389,-22.5093876911634,-22.5093876911634,-17.7264713949649,-17.7264713949649,-23.8123877722228,-23.3087524770117,-21.2502825322117,-21.2502825322117,-23.9657249538839,-23.227080852429,-21.8972416643088,-21.8972416643088,-17.1936827741829,-23.0433229743336,-23.1909330233567,-21.9313942111148,-22.1584451879766,-21.7296678322973,-22.1586752986882,-22.1586752986882,-23.5624508323593,-22.1564753613657,-21.363491809804,-23.6043567458017,-21.6498500980551,-16.96,1076
V37,-18.6856027868475,-21.9565999130792,-21.9565999130792,-21.9013968032941,-21.9013968032941,-20.0285493809109,-20.0285493809109,-19.805386450951,-19.805386450951,-19.8594560507426,-23.3159258670625,-22.4146031414187,-22.4462937575585,-18.7220249866782,-18.7220249866782,-22.1642195113978,-22.1642195113978,-18.922050461083,-22.9350817732224,-21.9920995930529,-19.4173592596397,-19.4173592596397,-24.1954990734737,-22.3552096287246,-22.1920906321086,-22.2129431026852,-22.2883166546129,-22.2883166546129,-21.6110787729976,-21.6110787729976,-21.9415484488954,-21.9415484488954,-18.9404690270535,-18.9404690270535,-23.4750416691406,-23.0695669252125,-21.2333875065271,-19.3152424899463,-18.9129954962642,-21.4372955645141,-23.3042544839602,-22.5159743084293,-24.3681962268811,-19.3820971866657,-19.3820971866657,-19.5208792593446,-19.5208792593446,-22.7086621397252,-19.5243534448296,-22.7828737780465,-21.9422484934712,-21.9422484934712,-22.778500678635,-19.4151648595514,-18.7270794772107,-18.7270794772107,-19.3816240567045,-19.3816240567045,-23.1021945545017,-22.9356979201762,-22.1228935069237,-22.1228935069237,-21.4390963682741,-18.5704976357843,-19.7070779328141,-21.4792269877587,-21.4792269877587,-19.2044320684981,-19.2044320684981,-19.8167289747178,-19.2050411001911,-19.2050411001911,-24.0537150246319,-22.7762647346779,-22.4373763576189,-22.4380792132214,-22.4380792132214,-19.9731619848951,-22.4627652689123,-22.4627652689123,-22.7836725387134,-19.1325603090542,-19.1325603090542,-20.0263721009296,-20.0263721009296,-19.1335719733381,-19.1335719733381,-23.9395557731075,-22.349994206294,-20.2455728325101,-20.2455728325101,-24.477974262024,-22.7091358300219,-20.1105062741572,-20.1105062741572,-19.418917279202,-22.3146352074978,-22.9773710999141,-18.5127776563784,-20.0263884017132,-19.5214710091253,-20.496781371691,-20.496781371691,-24.0538938198634,-21.7438568187144,-22.7765552165966,-24.3443521412642,-22.7833980794456,-16.84,1106
V38,-17.7546979865119,-22.2013933879543,-22.2013933879543,-22.9636718235532,-22.9636718235532,-21.7775210054663,-21.7775210054663,-18.7680045168367,-18.7680045168367,-20.4549378923292,-23.3665833400836,-23.0173348152876,-22.9491428817116,-17.1420053715674,-17.1420053715674,-22.2013933879543,-22.2013933879543,-20.0538469370003,-22.8793046186482,-20.2667600219766,-18.3209405311643,-18.3209405311643,-24.4969257992486,-24.5950036426143,-22.7934565784238,-22.6129136137097,-22.066673819616,-22.066673819616,-19.5133147660535,-19.5133147660535,-20.4549378923292,-20.4549378923292,-20.4549378923292,-20.4549378923292,-24.2032664862296,-24.8243688462439,-22.3336574218741,-19.4097171802769,-21.066302677536,-18.7663433464889,-23.6052377537884,-24.3931632980455,-24.6523077796924,-20.1183209215309,-20.1183209215309,-19.5015883540581,-19.5015883540581,-24.1713602342939,-21.9545629055451,-23.6052377537884,-22.0458834769736,-22.0458834769736,-24.3931632980455,-18.3209405311643,-21.6945941500846,-21.6945941500846,-19.5133147660535,-19.5133147660535,-23.0313149372639,-23.6052377537884,-20.4549378923292,-20.4549378923292,-20.6038169614091,-17.2560507889841,-20.3863999715221,-19.5814185122475,-19.5814185122475,-19.5814185122475,-19.5814185122475,-21.8298038564753,-20.2525729029303,-20.2525729029303,-24.5950036426143,-23.0477050579635,-23.6393955803255,-19.2644621106171,-19.2644621106171,-21.3553947330048,-21.4657919755065,-21.4657919755065,-24.3605281238503,-17.8747590385964,-17.8747590385964,-19.6096621249107,-19.6096621249107,-17.1420053715674,-17.1420053715674,-22.6367663520437,-24.1908950645505,-18.3974529112079,-18.3974529112079,-24.1822326458275,-25.2392338191721,-18.0020230798958,-18.0020230798958,-20.3863999715221,-24.4685023394425,-22.8793046186482,-20.1026453752931,-19.7193275932467,-20.5843660856551,-20.4276195392213,-20.4276195392213,-24.9220805900916,-24.0524590222384,-22.7395527523515,-24.3289671229243,-24.7011735385703,-17.8,1136
