X30,X61,X92,X123,X154,X185,X216,X247,X278,X309,X340,X371,X402,X433,X464,X495,X526,X557,X588,X619,X650,X681,X712,X743,X774,X805,X836,X867,X898,X929,X960,X991,X1022,X1053,X1084,X1115,X1146,X1177,X1208,X1239,X1270,X1301,X1332,X1363,X1394,X1425,X1456,X1487,X1518,X1549,X1580,X1611,X1642,X1673,X1704,X1735,X1766,X1797,X1828,X1859,X1890,X1921,X1952,X1983,X2014,X2045,X2076,X2107,X2138,X2169,X2200,X2231,X2262,X2293,X2324,X2355,X2386,X2417,X2448,X2479,X2510,X2541,X2572,X2603,X2634,X2665,X2696,X2727,X2758,X2789,X2820,X2851,X2882,X2913,X2944,X2975,X3006
-21.2381044735825,-21.3473886035046,-21.4454487585308,-21.5312161340289,-21.6075256235508,-21.6744761963007,-21.7290110351288,-21.7720838740382,-21.8098095089619,-21.8365252951093,-21.8504042701419,-21.8633147536711,-21.8542872373347,-21.8215299407263,-21.8056777753907,-21.8029786216478,-21.7937575218367,-21.7947651305305,-21.8348997065471,-21.8981628828122,-21.9339603750613,-21.9568267649986,-21.9924922033843,-22.0071557595369,-21.9479162963982,-21.8472988054743,-21.7996415489306,-21.7552065987676,-21.6749731825578,-21.6693552958245,-21.7434238072223,-21.8356650740062,-21.9566163245998,-22.107916179653,-22.2909462775876,-22.5158583734852,-22.7956377316133,-23.1241839107893,-23.4830201079194,-23.9364587850807,-24.4707798865225,-24.9504578324107,-25.4917381036302,-26.1282018771251,-26.6003271171489,-26.9394506072326,-27.2810753191393,-27.5219284994713,-27.5562153233616,-27.4731505207742,-27.4619756705571,-27.4621586268149,-27.3711979533183,-27.3153812934148,-27.3192117833991,-27.3096928863157,-27.2668627356369,-27.1865752117644,-27.1579444824544,-27.1125616202747,-27.0151000524663,-26.8862271733247,-26.7916133174661,-26.6170611586487,-26.3372701673572,-26.1512558732969,-26.1039785836491,-26.0965103019763,-26.1120341025555,-26.3051887092539,-26.6558205008061,-26.8849240337903,-27.0735508522958,-27.3330367967814,-27.4298028683793,-27.3125826278568,-27.1129614842817,-26.8716382112371,-26.5220108833407,-26.0647008968635,-25.6412420078679,-25.1206319059241,-24.4678827053654,-23.9685497993986,-23.5733009527671,-23.1553231223627,-22.8839504896152,-22.7450250476809,-22.6502838946251,-22.6579038692407,-22.7675884002804,-22.9510874639462,-23.2246477202051,-23.6098230598706,-24.1025344267085,-24.6805790601137,NA
-20.4456140610481,-20.639599598566,-20.8163934297809,-20.9737442744469,-21.1178448156178,-21.2497881561336,-21.3665714580081,-21.4689451563571,-21.5636322636739,-21.6411411305425,-21.6998165787298,-21.7581363275041,-21.7928384175212,-21.7989991927783,-21.8226038275553,-21.8917880129479,-21.9779051705544,-22.0417670704091,-22.099841991578,-22.1694601673521,-22.2127262991034,-22.2132101739961,-22.1952963850007,-22.1823118421986,-22.1354388078495,-22.0516943575064,-22.0081576211899,-21.9565226155714,-21.8690383566115,-21.8536164732646,-21.9224986675267,-22.0174317984982,-22.14058523079,-22.3168280627575,-22.53828626576,-22.7580145139143,-22.9770769749432,-23.2232787806991,-23.4897860514932,-23.8250667024801,-24.2175889513111,-24.5705193720427,-25.4359879360582,-25.8891930035655,-26.1984047365516,-26.3814528945661,-26.6443579415426,-26.7144477571263,-26.6866380808556,-26.5773214499414,-26.4892478950437,-26.3244062845662,-26.0462834569861,-25.8498763980737,-25.6480000030111,-25.358953757952,-25.1859615351249,-25.1694307673509,-25.2101285111635,-25.3018180743596,-25.5121489078081,-25.8226809643066,-26.0980433045445,-26.4449917735395,-26.8987734089002,-27.2167540602027,-27.4747693062931,-27.785146802414,-27.9599905127364,-28.0149445205429,-28.0414382091252,-27.9652534926677,-27.7142897700933,-27.3396892907472,-26.9520982444467,-26.3766419597083,-25.5995659485297,-24.9731966759499,-24.4360262921941,-23.8289318570262,-23.3578171997943,-23.0469953574281,-22.7878600828715,-22.5869362794935,-22.4426926958056,-22.3521944124073,-22.3198608308002,-22.3441305725392,-22.4234999958008,-22.562475107019,-22.7617005376972,-23.0186311508842,-23.3329883003317,-23.7044933397915,-24.1328676230153,NA,NA
-21.1256626661714,-21.2548923196825,-21.3721192341868,-21.4761495202552,-21.5699998328763,-21.6540365668087,-21.7256866583601,-21.7856974941907,-21.8394161445879,-21.8823944678027,-21.9129012237838,-21.9403588353654,-21.9474122204289,-21.9324469840074,-21.928496579662,-21.9346124707633,-21.9346352068174,-21.938781870589,-21.9635905260134,-22.0003295713799,-22.0213115909843,-22.0234171946754,-22.0243229542565,-22.0275353969557,-21.992192106826,-21.9269089708327,-21.9094099705726,-21.9028948482669,-21.8750483197986,-21.9103218272573,-22.0373329596925,-22.2034130361884,-22.371084093887,-22.5489679927172,-22.7590179891355,-22.9837532150758,-23.197842511597,-23.4196290562431,-23.697143485676,-24.0704467119466,-24.4980581958888,-24.9056963973387,-25.3859421276762,-25.9481349938025,-26.3931316488358,-26.7506099947148,-27.122921645563,-27.4199338227772,-27.6137662303054,-27.765425940604,-27.9181112278318,-28.0711887722917,-28.1908470060414,-28.2705168308711,-28.2674357541497,-28.0563737462973,-27.9540609029781,-27.8068515144832,-27.6062057022299,-27.4891276925732,-27.4596359327285,-27.4388135572833,-27.439261823651,-27.4812226691298,-27.5388549855221,-27.5556354619966,-27.8408799167152,-28.0273446082153,-28.0618636557733,-28.0447765020043,-28.0574623106407,-27.9356001983325,-27.5292223371002,-26.9435878585483,-26.397216318702,-25.7041973483402,-24.7994776853515,-24.0828625464252,-23.5488923860348,-23.0019819827841,-22.5567480395569,-22.2032786528177,-21.8917111883581,-21.6767362530528,-21.5478063606913,-21.4811707027985,-21.511714902852,-21.6397666809316,-21.8465518970092,-22.1383033844001,-22.517125661343,-22.9806306445954,-23.5283122652502,-24.1596644544003,-24.8741811431386,NA,NA
-21.1256626661714,-21.2548923196825,-21.3721192341868,-21.4761495202552,-21.5699998328763,-21.6540365668087,-21.7256866583601,-21.7856974941907,-21.8394161445879,-21.8823944678027,-21.9129012237838,-21.9403588353654,-21.9474122204289,-21.9324469840074,-21.928496579662,-21.9346124707633,-21.9346352068174,-21.938781870589,-21.9635905260134,-22.0003295713799,-22.0213115909843,-22.0234171946754,-22.0243229542565,-22.0275353969557,-21.992192106826,-21.9269089708327,-21.9094099705726,-21.9028948482669,-21.8750483197986,-21.9103218272573,-22.0373329596925,-22.2034130361884,-22.371084093887,-22.5489679927172,-22.7590179891355,-22.9837532150758,-23.197842511597,-23.4196290562431,-23.697143485676,-24.0704467119466,-24.4980581958888,-24.9056963973387,-25.3859421276762,-25.9481349938025,-26.3931316488358,-26.7506099947148,-27.122921645563,-27.4199338227772,-27.6137662303054,-27.765425940604,-27.9181112278318,-28.0711887722917,-28.1908470060414,-28.2705168308711,-28.2674357541497,-28.0563737462973,-27.9540609029781,-27.8068515144832,-27.6062057022299,-27.4891276925732,-27.4596359327285,-27.4388135572833,-27.439261823651,-27.4812226691298,-27.5388549855221,-27.5556354619966,-27.8408799167152,-28.0273446082153,-28.0618636557733,-28.0447765020043,-28.0574623106407,-27.9356001983325,-27.5292223371002,-26.9435878585483,-26.397216318702,-25.7041973483402,-24.7994776853515,-24.0828625464252,-23.5488923860348,-23.0019819827841,-22.5567480395569,-22.2032786528177,-21.8917111883581,-21.6767362530528,-21.5478063606913,-21.4811707027985,-21.511714902852,-21.6397666809316,-21.8465518970092,-22.1383033844001,-22.517125661343,-22.9806306445954,-23.5283122652502,-24.1596644544003,-24.8741811431386,NA,NA
-21.9955536989906,-21.9712977615069,-21.9573597782581,-21.9551949111143,-21.9605496504247,-21.9725772447669,-21.9924554342309,-22.0199569700956,-22.0521276177222,-22.0961575908359,-22.1523539544652,-22.207437750926,-22.2810681854014,-22.3756388210265,-22.4519722370452,-22.50857204625,-22.5624177027177,-22.6020455476188,-22.6141898621273,-22.6089972307639,-22.6101224497179,-22.5962589868297,-22.5630767091516,-22.5596950116913,-22.5708713549133,-22.5738958050031,-22.6066866655501,-22.6604967003251,-22.7169084937626,-22.799335080448,-22.9222290986883,-23.0712955417591,-23.2268259766987,-23.4306595745375,-23.6841654264929,-23.9069299798841,-24.1369653515796,-24.4025525419463,-24.6086813235515,-24.7752514930286,-24.9448704642948,-25.0565894358445,-25.0684420447218,-25.0261752073256,-25.0004100411818,-24.930454061957,-24.7942339446338,-24.7202995457112,-24.7127414036417,-24.6994854588555,-24.6948346708193,-24.7242347473483,-24.775471822197,-24.8063594937401,-24.8326797063456,-24.8802740310837,-24.9220455063831,-24.9553641944172,-24.9921654151441,-25.027200093669,-25.030634614654,-24.9980033344281,-24.9557549007673,-25.0154640223196,-25.1119644605265,-25.1793659498309,-25.2909909190713,-25.4638499009861,-25.547584785869,-25.5252638856703,-25.4734557840979,-25.3820527790824,-25.205404688073,-24.9610233186242,-24.7335439538251,-24.4994237945443,-24.2217088312623,-23.9649175314864,-23.6960074128478,-23.3890205824079,-23.1191023918187,-22.8725060380922,-22.6165697274718,-22.3980663254569,-22.2209880496608,-22.0614389740096,-21.9243597484728,-21.8100370763786,-21.7155558022271,-21.6410537877453,-21.5863654192184,-21.5514593738215,-21.5366749496166,-21.5424263875151,-21.5686761202332,-21.6150857335409,NA
-22.4823725418474,-22.4348398648032,-22.3887288655837,-22.3422895151763,-22.29940826174,-22.2607058023249,-22.222259149805,-22.1852255931478,-22.1578462435441,-22.1393713214227,-22.126161736659,-22.1221246346145,-22.1229469154843,-22.1255633703095,-22.1357529807205,-22.1770979379891,-22.2375335173295,-22.2693683262855,-22.2919059933593,-22.3308646570067,-22.3481746897017,-22.3283718916392,-22.2992806928269,-22.2877644104578,-22.2362490188789,-22.1390140701048,-22.1007032478303,-22.0840210761645,-22.0427167490421,-22.0680009548958,-22.2114634315026,-22.4169819745224,-22.6141993592133,-22.8894414623675,-23.2600499099026,-23.5521911007643,-23.7960786420115,-24.0679246372783,-24.2628932303744,-24.3388514623699,-24.3619724007973,-24.389879229159,-24.3726031471139,-24.2946014288586,-24.2651363697023,-24.2797668388539,-24.2789412805908,-24.2892563528248,-24.3410077650742,-24.4113724264268,-24.4472687941485,-24.4487034518623,-24.4500837430701,-24.4467596143068,-24.4003736173305,-24.3241472124506,-24.2969656656707,-24.2416748040881,-24.1288907393682,-24.1091541643667,-24.231978593875,-24.4201686053332,-24.834554521414,-25.1894723374598,-25.688961162105,-26.0261406878831,-26.2823388148456,-26.6052674914091,-26.7876224826547,-26.7958590004058,-26.7386765520849,-26.6221373461719,-26.3691659756132,-25.9908490569226,-25.6254918339314,-25.1430238841659,-24.5053988485989,-23.9889580662316,-23.5396813144123,-23.0334791174701,-22.6415889348772,-22.3483245894582,-22.0767837406349,-21.9063796027757,-21.8306493823702,-21.8100974487052,-21.8745877603443,-22.0218663098686,-22.2366959353259,-22.529465863481,-22.9032916871313,-23.3539193946097,-23.8806838059843,-24.482919741323,-25.1599620206937,NA,NA
-20.0702540214434,-20.2725117214164,-20.4567054524648,-20.6199271760278,-20.7696372324626,-20.9074419683805,-21.0297074627276,-21.1372827904872,-21.2384987923259,-21.325798468207,-21.3964046719187,-21.4658180248654,-21.5060046766642,-21.5136439323316,-21.5413061463703,-21.6095357160753,-21.688560717257,-21.7554770221911,-21.8414129024292,-21.9533956470052,-22.0323696544182,-22.079438142894,-22.1244347858233,-22.1513996644523,-22.143590055835,-22.1096779809395,-22.0718256368826,-21.9613534179308,-21.7878908849281,-21.6910639848585,-21.6123348197289,-21.4967738024016,-21.4894193461439,-21.6406692842861,-21.8587148149288,-22.0752843984946,-22.377578109226,-22.7778917359483,-23.0955973109579,-23.3895756122741,-23.7439709002208,-24.0160504305517,-24.2064666180527,-24.3886317594317,-24.5289529333261,-24.5298108283238,-24.4250663737637,-24.3783470094097,-24.3654719178615,-24.3058954218745,-24.2786976714459,-24.324011931235,-24.3986312535795,-24.4566254699937,-24.5067675438176,-24.5725326964067,-24.6300441462995,-24.6721576404076,-24.7089891268786,-24.7425521261043,-24.7648773237095,-24.7734762101957,-24.7904339606389,-24.8114868106611,-24.8359708471559,-24.8617750860226,-24.9299512179306,-25.0305155137203,-25.0848038595464,-25.0856246115582,-25.0710537198796,-25.0303284616277,-24.9519260390753,-24.8490171435607,-24.7478792857994,-24.6376333914399,-24.5068441158626,-24.380954564381,-24.2595112311817,-24.1258786748863,-23.9812270974613,-23.800717828163,-23.5915947881962,-23.4031520674493,-23.2131205849761,-23.0072355803146,-22.84679762408,-22.7324225342689,-22.630708774544,-22.5519308840201,-22.4964907686473,-22.4589966242582,-22.4410324247912,-22.4471000334382,-22.4776766857636,-22.5283094142643,NA
-20.8477037353798,-20.9658388358109,-21.0718497955057,-21.1641989493352,-21.2468838395549,-21.3206772518517,-21.3833879447788,-21.4355389312878,-21.481974378663,-21.5168593562942,-21.5388150802729,-21.5593699379363,-21.5508912958539,-21.5129703838788,-21.4979713842739,-21.5108661752811,-21.5258093171216,-21.5489390150278,-21.6018599656467,-21.6761894701645,-21.7330846406233,-21.7619515068171,-21.7861512367159,-21.8177736496255,-21.8441137397317,-21.8624812974937,-21.8999883366272,-21.9068545101432,-21.8827970506366,-21.9291743411985,-22.0169807303548,-22.100490317834,-22.2559811135319,-22.5804438498544,-23.0060558460512,-23.3618749922841,-23.7689130619584,-24.2852278838983,-24.6454464313942,-24.7957519409938,-24.9369253007164,-24.9951302782728,-24.9765284182464,-24.8706366128981,-24.8150616002638,-24.7224180504943,-24.5370163594178,-24.4440068535867,-24.443888673829,-24.4427992712674,-24.4843464378955,-24.6973638969751,-25.0358441028051,-25.2811329439358,-25.6169897320106,-25.7902022515788,-25.9154746032089,-25.9173047268139,-25.8465343497629,-25.8540819645205,-25.9730421158256,-26.1126211067169,-26.2379050671089,-26.4077685177647,-26.6239425721586,-26.7657982492719,-26.922222885114,-27.1372568653007,-27.2230007832225,-27.1877800966489,-27.1288751787063,-26.9918189958207,-26.6672450296276,-26.2039380286785,-25.7846578597738,-25.2902929089512,-24.6557809511597,-24.1449559365671,-23.7397981312189,-23.3146542552119,-22.9719079397915,-22.6814745532174,-22.4040971164563,-22.2284007398143,-22.1454611161776,-22.1127805875512,-22.1686242379191,-22.3120036082696,-22.5226963472933,-22.8101167005275,-23.1773188832341,-23.6206207087269,-24.1393318196208,-24.7327618585307,-25.4002204680716,NA,NA
-20.8477037353798,-20.9658388358109,-21.0718497955057,-21.1641989493352,-21.2468838395549,-21.3206772518517,-21.3833879447788,-21.4355389312878,-21.481974378663,-21.5168593562942,-21.5388150802729,-21.5593699379363,-21.5508912958539,-21.5129703838788,-21.4979713842739,-21.5108661752811,-21.5258093171216,-21.5489390150278,-21.6018599656467,-21.6761894701645,-21.7330846406233,-21.7619515068171,-21.7861512367159,-21.8177736496255,-21.8441137397317,-21.8624812974937,-21.8999883366272,-21.9068545101432,-21.8827970506366,-21.9291743411985,-22.0169807303548,-22.100490317834,-22.2559811135319,-22.5804438498544,-23.0060558460512,-23.3618749922841,-23.7689130619584,-24.2852278838983,-24.6454464313942,-24.7957519409938,-24.9369253007164,-24.9951302782728,-24.9765284182464,-24.8706366128981,-24.8150616002638,-24.7224180504943,-24.5370163594178,-24.4440068535867,-24.443888673829,-24.4427992712674,-24.4843464378955,-24.6973638969751,-25.0358441028051,-25.2811329439358,-25.6169897320106,-25.7902022515788,-25.9154746032089,-25.9173047268139,-25.8465343497629,-25.8540819645205,-25.9730421158256,-26.1126211067169,-26.2379050671089,-26.4077685177647,-26.6239425721586,-26.7657982492719,-26.922222885114,-27.1372568653007,-27.2230007832225,-27.1877800966489,-27.1288751787063,-26.9918189958207,-26.6672450296276,-26.2039380286785,-25.7846578597738,-25.2902929089512,-24.6557809511597,-24.1449559365671,-23.7397981312189,-23.3146542552119,-22.9719079397915,-22.6814745532174,-22.4040971164563,-22.2284007398143,-22.1454611161776,-22.1127805875512,-22.1686242379191,-22.3120036082696,-22.5226963472933,-22.8101167005275,-23.1773188832341,-23.6206207087269,-24.1393318196208,-24.7327618585307,-25.4002204680716,NA,NA
-22.5233695128286,-22.3030943189829,-22.1042159110336,-21.9286467831287,-21.7713362375458,-21.6307771598883,-21.5074560296479,-21.4014282998281,-21.3105403163009,-21.2365065924035,-21.1802861675599,-21.1385921767712,-21.1200993210982,-21.1256290095461,-21.1401144390325,-21.1665525498586,-21.2084868679587,-21.2516704686992,-21.3095938590029,-21.3823937169632,-21.4357923747024,-21.4902635050416,-21.5644686586848,-21.6214119845785,-21.6112220897211,-21.5692831780299,-21.5864827938305,-21.5942688077562,-21.5577011724733,-21.6180855553567,-21.7898287029511,-21.9913047001237,-22.2197702217329,-22.5577524179983,-22.9885472937344,-23.3605648056922,-23.758036418609,-24.2442486624131,-24.6361940916419,-24.9825333749913,-25.3629422376562,-25.6409358189228,-25.7776507774845,-25.849341438668,-25.8921994417084,-25.7326824830586,-25.3843408969881,-25.2763443865148,-25.1927338766701,-25.0851412703439,-24.992799814197,-24.8860774117324,-24.7493181393759,-24.6427195031726,-24.5454563113012,-24.4378060421011,-24.381620206859,-24.3910101914488,-24.4336848717523,-24.5018919940677,-24.5935805329062,-24.706739523725,-24.8336768042417,-25.0611150139075,-25.3692284478639,-25.5905024273641,-25.790947598429,-26.0462676192566,-26.203487329366,-26.2868558364205,-26.3687148537287,-26.3682281292781,-26.1953126231033,-25.9071788100241,-25.6439307102055,-25.316209251997,-24.8760919676887,-24.5258377833573,-24.2569652902487,-23.969334953307,-23.7277185091557,-23.4987397781572,-23.2642147609814,-23.1117034647134,-23.0300862762065,-22.9776722536857,-22.9961644112936,-23.0847716257534,-23.221222052032,-23.4149976216373,-23.6693410072997,-23.9807327879391,-24.3485117543478,-24.772016697318,-25.2505864076421,NA,NA
-21.6066565756869,-21.6435398525711,-21.6821447016679,-21.7210453112997,-21.758793564671,-21.7967902489029,-21.8378829081931,-21.8819307467652,-21.9279924727951,-21.9777148864082,-22.0437990088536,-22.1230814947986,-22.1934125944963,-22.2492832545322,-22.2983353372196,-22.3381454664035,-22.390322291001,-22.4501712278788,-22.4758140528065,-22.4622006876939,-22.4407273080936,-22.4241850702393,-22.3755914592866,-22.297061126815,-22.2600309786937,-22.187253578961,-22.0548923802531,-22.0145006213361,-22.0749744630362,-22.1580057185037,-22.2843411049908,-22.5604056320216,-22.9518838347239,-23.268411718755,-23.5431702811524,-23.868117450448,-24.1410546295416,-24.3040695544788,-24.420558218219,-24.5702844090316,-24.7758578734148,-24.9875587847788,-25.1766565717612,-25.375940427879,-25.5893264806673,-25.7447745597912,-25.8081103232324,-25.8324513395525,-25.8766953042871,-25.9052625314096,-25.8999919199989,-25.9459090432478,-26.0504704953496,-26.1548116909965,-26.2444764341292,-26.3725069461652,-26.5349608788138,-26.6319051814533,-26.693861638685,-26.7764094102406,-26.8172015081937,-26.7839364857837,-26.7158167918972,-26.6577512820793,-26.5533284114618,-26.3787157739536,-26.2276909332647,-26.1141215766507,-25.9905477114613,-25.8587553815478,-25.793838421577,-25.7868504833749,-25.713517336532,-25.5620716809746,-25.3957128852048,-25.2026167216755,-24.8805831335709,-24.4555861306626,-24.1080625852851,-23.7982967204329,-23.4461872699454,-23.171592872425,-22.9575555080264,-22.7510740357352,-22.6179424123996,-22.5352624576807,-22.4784034035801,-22.5105603254566,-22.6290900510084,-22.800628227545,-23.042288159843,-23.3550223329801,-23.730118806775,-24.170194248116,-24.6822563775538,-25.2665646908085,-25.915613517522
-21.1543652466747,-21.2672260358282,-21.363043904174,-21.4401389961039,-21.5015559599731,-21.5460077038054,-21.5727258463062,-21.5856687772973,-21.5887948866001,-21.5568956725018,-21.4952044002404,-21.4533421100641,-21.4373325033846,-21.424260507929,-21.4123866118839,-21.4016448791594,-21.4007585530634,-21.4184508769037,-21.479362307262,-21.5678499240015,-21.6322119053527,-21.6849816872946,-21.7262227490531,-21.7380060208619,-21.7441349097798,-21.7368013741449,-21.7081973722952,-21.579605913002,-21.3550616566136,-21.1508840388335,-21.0833924953653,-21.1717649487735,-21.3510537487105,-21.6113899715117,-21.9429046935125,-22.4171929150124,-23.0098345787937,-23.5669381749162,-24.1317922206245,-24.7108609295246,-25.2236251766092,-25.7213044407255,-26.1923786622573,-26.6253277815885,-27.3943981810108,-27.71353566196,-27.9649584896987,-28.1305795336999,-28.1191735503044,-27.9637151054709,-27.8324167830992,-27.8934911670892,-28.2515630877786,-28.7560923690719,-29.1925440852199,-29.7478182883304,-30.2909185617826,-30.5176049969317,-30.629118010517,-30.6922984617717,-30.7739872099293,-30.8464909278199,-30.8863312740804,-30.9666715866549,-31.1606752034874,-31.4707579931612,-31.8503855926843,-32.2992959926376,-32.8172271836019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-21.1543652466747,-21.2672260358282,-21.363043904174,-21.4401389961039,-21.5015559599731,-21.5460077038054,-21.5727258463062,-21.5856687772973,-21.5887948866001,-21.5568956725018,-21.4952044002404,-21.4533421100641,-21.4373325033846,-21.424260507929,-21.4123866118839,-21.4016448791594,-21.4007585530634,-21.4184508769037,-21.479362307262,-21.5678499240015,-21.6322119053527,-21.6849816872946,-21.7262227490531,-21.7380060208619,-21.7441349097798,-21.7368013741449,-21.7081973722952,-21.579605913002,-21.3550616566136,-21.1508840388335,-21.0833924953653,-21.1717649487735,-21.3510537487105,-21.6113899715117,-21.9429046935125,-22.4171929150124,-23.0098345787937,-23.5669381749162,-24.1317922206245,-24.7108609295246,-25.2236251766092,-25.7213044407255,-26.1923786622573,-26.6253277815885,-27.3943981810108,-27.71353566196,-27.9649584896987,-28.1305795336999,-28.1191735503044,-27.9637151054709,-27.8324167830992,-27.8934911670892,-28.2515630877786,-28.7560923690719,-29.1925440852199,-29.7478182883304,-30.2909185617826,-30.5176049969317,-30.629118010517,-30.6922984617717,-30.7739872099293,-30.8464909278199,-30.8863312740804,-30.9666715866549,-31.1606752034874,-31.4707579931612,-31.8503855926843,-32.2992959926376,-32.8172271836019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-21.9521303640341,-21.9091069457301,-21.8752874581909,-21.852569419378,-21.8351604172712,-21.821862387555,-21.8135924242177,-21.810165165918,-21.8087288653453,-21.8154089194369,-21.8306630782082,-21.8431381239657,-21.8541212390624,-21.869269006174,-21.883782308091,-21.8802068937587,-21.8629680740882,-21.8600860748183,-21.8806031697819,-21.9045596774887,-21.9164728906929,-21.9200340749246,-21.9278412949949,-21.9377720425794,-21.9101759215155,-21.8609323802611,-21.8712136774227,-21.9052748580576,-21.924487669745,-22.0056994248739,-22.1662961827529,-22.3569117614107,-22.5542651113167,-22.8327103413785,-23.1943789478569,-23.5076559622511,-23.8350443382745,-24.2290729097088,-24.5431655281551,-24.7655545859717,-24.9694566747786,-25.1357719450698,-25.2238801919292,-25.2493330569538,-25.2772884604078,-25.2889902142271,-25.2626252204519,-25.2587660345027,-25.2978109493841,-25.3425082933795,-25.366955674828,-25.3475105832677,-25.2997472483062,-25.256588388387,-25.1796887152268,-25.1362693829311,-25.0965429955177,-25.047729805481,-24.9888012677119,-24.9426386423247,-24.8836799724895,-24.805293579926,-24.7587561425724,-24.7482162066873,-24.7457140586005,-24.7543639863571,-24.8399666645735,-24.9866692949017,-25.0751059559406,-25.1214268824377,-25.1815182290254,-25.1956179541294,-25.1592647894174,-25.1055590172523,-25.0310809221021,-24.9085298482134,-24.7445880516326,-24.5868101845275,-24.4202385382264,-24.2222996248949,-24.0291244279567,-23.8135598555272,-23.5667698367384,-23.352360886539,-23.1455618998873,-22.9249598588861,-22.7591984092005,-22.6470885881333,-22.5516470044701,-22.4878256610999,-22.455806201839,-22.4480607536842,-22.4679770442954,-22.5219413440403,-22.6098329891381,-22.7252793060254,NA
-22.3905909145862,-22.2520886101244,-22.1321774530453,-22.0339251660292,-21.9497747172065,-21.8773897655886,-21.8195407613446,-21.7758607604137,-21.7393073304629,-21.7174982737077,-21.7128087274056,-21.7103322617861,-21.7368674322951,-21.7954077912035,-21.8353394039787,-21.8344827882615,-21.8193162815443,-21.8122126790713,-21.8163519820709,-21.8192739757524,-21.8198911313308,-21.8171159200215,-21.8098608130394,-21.7974089942571,-21.7853116118815,-21.7818830836299,-21.7215675244443,-21.6179158942083,-21.5979028780515,-21.6464073154904,-21.6969178508078,-21.7993238762823,-21.9937929085764,-22.2463105497837,-22.4954933203292,-23.2174700576657,-23.630778700439,-23.9468955118484,-24.225500801825,-24.5296299541907,-24.7652615692066,-24.8896863225276,-24.9447359139909,-24.963200480131,-24.9778701574822,-25.0215350825791,-25.0621249875288,-25.0628043795243,-25.0980342001156,-25.3034962919126,-25.4186843611535,-25.5021578305534,-25.5744609072697,-25.6557578147723,-25.7154641159778,-25.7584816453707,-25.7990146013417,-25.820432092666,-25.8109888343704,-25.7787384627456,-25.7367484684629,-25.6600085266511,-25.5484978579044,-25.4527682710924,-25.3957806920879,-25.357733098639,-25.3250328774274,-25.2213040984446,-24.9758534485953,-24.7471685555577,-24.4632423447211,-24.1984296873038,-23.9322174368141,-23.6319741904455,-23.3538774349447,-23.0597462649238,-22.7288159891151,-22.4433884154456,-22.2166476181873,-22.0082396561116,-21.8201593138943,-21.6550568895144,-21.5100270017858,-21.3787309166372,-21.2607390142225,-21.1595264244508,-21.074611537884,-21.0055355188251,-20.9522446519066,-20.9148650081852,-20.8935226587176,-20.8883436745607,NA,NA,NA,NA,NA
-21.0797175636526,-21.2252367530159,-21.3561408647878,-21.4708742105375,-21.5732707604127,-21.6638123315264,-21.7389724780039,-21.7997272089701,-21.8533120240376,-21.8932143724359,-21.9171614605403,-21.9387484236825,-21.9264394350332,-21.8794324048797,-21.8574230742289,-21.8565614855674,-21.8485404294471,-21.8563697689723,-21.9175095457791,-22.0101723719924,-22.0684969664502,-22.1118818955978,-22.1729436785981,-22.2056479633649,-22.171966449043,-22.1067460117805,-22.0732650649957,-21.9835256393493,-21.8255766795385,-21.7767669700371,-21.8230635046512,-21.8725442949041,-21.9857246518454,-22.2566483952158,-22.6334844531442,-22.9579357992624,-23.3602042078445,-23.890146101853,-24.2689464279527,-24.5004548483114,-24.7283315010685,-24.8834770468456,-24.863127554453,-24.726582626942,-24.6478382262973,-24.5647668860111,-24.3972292774775,-24.2922035695329,-24.2829192754292,-24.2865449889873,-24.275967499897,-24.267791282946,-24.2789564107228,-24.2828530696187,-24.2928123504199,-24.3219987611093,-24.3435526138741,-24.294696658783,-24.1988631309438,-24.1585065701031,-24.1548736311891,-24.1374706927501,-24.1611418799621,-24.2974974528073,-24.5052775929721,-24.6700213081896,-24.8376123911386,-25.0758859474542,-25.4383443888524,-25.505634082242,-25.5569605375383,-25.5515067397986,-25.4560581280994,-25.3030027110896,-25.1499273281842,-24.9407081465783,-24.6571199180978,-24.4135973591043,-24.1899735403087,-23.9357332167086,-23.7197886310952,-23.5006285197161,-23.2545202236087,-23.077043892749,-22.9532467145998,-22.8425324151322,-22.8020159520857,-22.829635692235,-22.8951255059879,-23.0132936065336,-23.184716239966,-23.4017934654522,-23.6670692157912,-23.9854823799177,-24.3568467892125,-24.7760187901432,NA
